ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Instr,Sex_Sort,Instr_time_1,Instr_time_2,Instr_time_3,Instr_time_4,Story1B,1B_Improb_1,1B_Improb_2,1B_Improb_3,1B_Improb_4,1B_Immoral_1,1B_Immoral_2,1B_Immoral_3,1B_Immoral_4,1B_Impossible_1,1B_Impossible_2,1B_Impossible_3,1B_Impossible_4,1B_time_1,1B_time_2,1B_time_3,1B_time_4,Story2b,2B_Improbable_1,2B_Improbable_2,2B_Improbable_3,2B_Improbable_4,2B_Immoral_1,2B_Immoral_2,2B_Immoral_3,2B_Immoral_4,2B_Impossible_1,2B_Impossible_2,2B_Impossible_3,2B_Impossible_4,2B_time_1,2B_time_2,2B_time_3,2B_time_4,Story3b,3B_Improbable_1,3B_Improbable_2,3B_Improbable_3,3B_Improbable_4,3B_Immoral_1,3B_Immoral_2,3B_Immoral_3,3B_Immoral_4,3B_Impossible_1,3B_Impossible_2,3B_Impossible_3,3B_Impossible_4,3B_time_1,3B_time_2,3B_time_3,3B_time_4,Story4b,4B_Improbable_1,4B_Improbable_2,4B_Improbable_3,4B_Improbable_4,4B_Immoral_1,4B_Immoral_2,4B_Immoral_3,4B_Immoral_4,4B_Impossible_1,4B_Impossible_2,4B_Impossible_3,4B_Impossible_4,4B_time_1,4B_time_2,4B_time_3,4B_time_4,Story5b,5B_Improbable_1,5B_Improbable_2,5B_Improbable_3,5B_Improbable_4,5B_Immoral_1,5B_Immoral_2,5B_Immoral_3,5B_Immoral_4,5B_Impossible_1,5B_Impossible_2,5B_Impossible_3,5B_Impossible_4,5B_time_1,5B_time_2,5B_time_3,5B_time_4,Story6b,6B_improbable_1,6B_improbable_2,6B_improbable_3,6B_improbable_4,6B_immoral_1,6B_immoral_2,6B_immoral_3,6B_immoral_4,6B_impossible_1,6B_impossible_2,6B_impossible_3,6B_impossible_4,6B_time_1,6B_time_2,6B_time_3,6B_time_4,Story7b,7B_Improbable_1,7B_Improbable_2,7B_Improbable_3,7B_Improbable_4,7B_Immoral_1,7B_Immoral_2,7B_Immoral_3,7B_Immoral_4,7B_Impossible_1,7B_Impossible_2,7B_Impossible_3,7B_Impossible_4,7B_time_1,7B_time_2,7B_time_3,7B_time_4,story8b,8B_Improbable_1,8B_Improbable_2,8B_Improbable_3,8B_Improbable_4,8B_Immoral_1,8B_Immoral_2,8B_Immoral_3,8B_Immoral_4,8B_Impossible_1,8B_Impossible_2,8B_Impossible_3,8B_Impossible_4,8B_time_1,8B_time_2,8B_time_3,8B_time_4,Story1g,1G_Improbable_1,1G_Improbable_2,1G_Improbable_3,1G_Improbable_4,1G_Immoral_1,1G_Immoral_2,1G_Immoral_3,1G_Immoral_4,1G_Impossible_1,1G_Impossible_2,1G_Impossible_3,1G_Impossible_4,1G_time_1,1G_time_2,1G_time_3,1G_time_4,Story2g,2G_Improbable_1,2G_Improbable_2,2G_Improbable_3,2G_Improbable_4,2G_Immoral_1,2G_Immoral_2,2G_Immoral_3,2G_Immoral_4,2G_Impossible_1,2G_Impossible_2,2G_Impossible_3,2G_Impossible_4,2G_time_1,2G_time_2,2G_time_3,2G_time_4,Story3g,3G_Improbable_1,3G_Improbable_2,3G_Improbable_3,3G_Improbable_4,3G_Immoral_1,3G_Immoral_2,3G_Immoral_3,3G_Immoral_4,3G_Impossible_1,3G_Impossible_2,3G_Impossible_3,3G_Impossible_4,3G_time_1,3G_time_2,3G_time_3,3G_time_4,Story4g,4G_improbable_1,4G_improbable_2,4G_improbable_3,4G_improbable_4,4G_immoral_1,4G_immoral_2,4G_immoral_3,4G_immoral_4,4G_impossible_1,4G_impossible_2,4G_impossible_3,4G_impossible_4,4G_time_1,4G_time_2,4G_time_3,4G_time_4,Story5g,5G_improbable_1,5G_improbable_2,5G_improbable_3,5G_improbable_4,5G_Immoral_1,5G_Immoral_2,5G_Immoral_3,5G_Immoral_4,5G_Impossible_1,5G_Impossible_2,5G_Impossible_3,5G_Impossible_4,5G_time_1,5G_time_2,5G_time_3,5G_time_4,Story6g,6G_improbable_1,6G_improbable_2,6G_improbable_3,6G_improbable_4,6G_immoral_1,6G_immoral_2,6G_immoral_3,6G_immoral_4,6G_impossible_1,6G_impossible_2,6G_impossible_3,6G_impossible_4,6G_time_1,6G_time_2,6G_time_3,6G_time_4,Story7g,7G_improbable_1,7G_improbable_2,7G_improbable_3,7G_improbable_4,7G_immoral_1,7G_immoral_2,7G_immoral_3,7G_immoral_4,7G_impossible_1,7G_impossible_2,7G_impossible_3,7G_impossible_4,7G_time_1,7G_time_2,7G_time_3,7G_time_4,Story8g,8G_improbable_1,8G_improbable_2,8G_improbable_3,8G_improbable_4,8G_immoral_1,8G_immoral_2,8G_immoral_3,8G_immoral_4,8G_impossible_1,8G_impossible_2,8G_impossible_3,8G_impossible_4,8G_time_1,8G_time_2,8G_time_3,8G_time_4,Demo_Instr,Age,Gender,Ethnicity,Education,SES,Lang,DO-BR-FL_29,DO-BR-FL_28,DO-BL-Story1B,DO-BL-Story2B,DO-BL-Story3B,DO-BL-Story4B,DO-BL-Story5B,DO-BL-Story6B,DO-BL-Story7B,DO-BL-Story8B,DO-BL-Story1G,DO-BL-Story2G,DO-BL-Story3G,DO-BL-Story4G,DO-BL-Story5G,DO-BL-Story6G,DO-BL-Story7G,DO-BL-Story8G,DO-Q-1B_Improb,DO-Q-3B_Improbable,DO-Q-4B_Improbable,DO-Q-5B_Improbable,DO-Q-6B_improbable,DO-Q-7B_Improbable,DO-Q-8B_Improbable,DO-Q-1G_Improbable,DO-Q-2G_Improbable,DO-Q-3G_Improbable,DO-Q-4G_improbable,DO-Q-5G_improbable,DO-Q-6G_improbable,DO-Q-7G_improbable,DO-Q-8G_improbable,DO-Q-2B_Improbable,DO-Q-1B_Immoral,DO-Q-1B_Impossible,DO-Q-2B_Impossible,DO-Q-3B_Impossible,DO-Q-4B_Impossible,DO-Q-5B_Impossible,DO-Q-6B_impossible,DO-Q-7B_Impossible,DO-Q-8B_Impossible,DO-Q-1G_Impossible,DO-Q-2G_Impossible,DO-Q-3G_Impossible,DO-Q-4G_impossible,DO-Q-5G_Impossible,DO-Q-6G_impossible,DO-Q-7G_impossible,DO-Q-8G_impossible,DO-Q-2B_Immoral,DO-Q-3B_Immoral,DO-Q-4B_Immoral,DO-Q-5B_Immoral,DO-Q-6B_immoral,DO-Q-7B_Immoral,DO-Q-8B_Immoral,DO-Q-1G_Immoral,DO-Q-2G_Immoral,DO-Q-3G_Immoral,DO-Q-5G_Immoral,DO-Q-6G_immoral,DO-Q-7G_immoral,DO-Q-8G_immoral,DO-Q-4G_immoral,LocationLatitude,LocationLongitude,LocationAccuracy
R_2q7rTAgmjxzdFMa,Default Response Set,Anonymous,,,98.201.32.229,0,3/21/2017 10:21,3/21/2017 10:27,1,1,1,2,7.338,7.338,20.328,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,2,1,2,,,,,13.237,31.604,32.33,4,1,,,,,,,,,1,2,2,2,22.692,46.676,47.619,4,1,,,,,3,1,1,2,,,,,29.426,40.034,41.041,4,1,,,,,3,2,1,2,,,,,10.867,22.531,23.162,4,1,,,,,,,,,1,2,2,2,14.58,24.997,26.05,4,1,,,,,3,1,1,2,,,,,34.764,90.029,91.426,4,1,,,,,3,2,1,2,,,,,14.453,25.469,25.81,5,1,,,,,,,,,1,2,2,2,21.281,35.721,36.495,4,,34,2,2,5,3,1,,Story 2G|Story 8G|Story 6G|Story 7G|Story 4G|Story 5G|Story 1G|Story 3G,,,,,,,,,Story1g|1G_Immoral|1G_time,Story2g|2G_Impossible|2G_time,Story3g|3G_Immoral|3G_time,Story4g|4G_immoral|4G_time,Story5g|5G_Impossible|5G_time,Story6g|6G_immoral|6G_time,Story7g|7G_immoral|7G_time,Story8g|8G_impossible|8G_time,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,,,1|2|3|4,4|1|3|2,1|2|3|4,1|2|3|4,1|2|4|3,1|2|3|4,1|2|3|4,2|4|1|3,,,,,,,,3|1|4|2,1|2|3|4,3|4|2|1,1|2|3|4,2|4|1|3,4|3|2|1,1|2|3|4,4|3|1|2,29.80310059,-94.98020172,-1
R_5sPuAw5FKQfBKKJ,Default Response Set,Anonymous,,,97.100.134.105,0,3/21/2017 10:25,3/21/2017 10:31,1,1,1,1,1.768,1.768,7.38,1,1,,,,,3,1,1,2,,,,,20.378,90.93,92.554,5,1,,,,,3,1,1,2,,,,,9.721,23.844,24.794,4,1,,,,,,,,,1,2,2,2,13.111,31.814,38.712,5,1,,,,,3,2,1,2,,,,,30.35,43.924,46.119,5,1,,,,,,,,,1,3,2,2,32.463,49.527,50.273,4,1,,,,,,,,,1,2,2,2,9.913,22.692,54.478,4,1,,,,,,,,,1,2,2,2,7.149,18.028,19.502,4,1,1,1,2,2,,,,,,,,,13.956,27.924,29.203,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,1,4,8,1,Story 1B|Story 5B|Story 3B|Story 6B|Story 8B|Story 2B|Story 4B|Story 7B,,Story1B|1B_Immoral|1B_time,Story2b|2B_Immoral|2B_time,Story3b|3B_Impossible|3B_time,Story4b|4B_Immoral|4B_time,Story5b|5B_Impossible|5B_time,Story6b|6B_impossible|6B_time,Story7b|7B_Impossible|7B_time,story8b|8B_Improbable|8B_time,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,4|3|2|1,1|2|3|4,1|2|3|4,1|2|4|3,1|2|3|4,3|2|4|1,3|2|4|1,4|1|2|3,1|2|3|4,,,,,,,,,2|1|4|3,1|2|3|4,4|3|1|2,1|2|3|4,8|9|10|11,1|2|3|4,1|2|3|4,,,,,,,,,28.39889526,-81.33699799,-1
R_2sCZwob7K6twCjf,Default Response Set,Anonymous,,,173.72.119.38,0,3/21/2017 10:29,3/21/2017 10:34,1,1,1,1,6.757,6.757,7.725,1,1,,,,,,,,,1,2,2,2,6.466,19.457,20.241,6,1,3,1,2,2,,,,,,,,,6.855,16.88,17.971,6,1,,,,,,,,,1,2,2,2,7.238,14.868,15.541,5,1,1,2,2,2,,,,,,,,,9.937,20.689,22.323,4,1,,,,,3,3,1,2,,,,,18.692,26.126,31.95,4,1,3,1,1,2,,,,,,,,,45.428,53.027,53.949,4,1,3,1,1,2,,,,,,,,,6.827,17.9,18.223,5,1,,,,,3,2,1,2,,,,,4.421,13.683,14.133,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,5,6,5,1,Story 5B|Story 4B|Story 1B|Story 3B|Story 2B|Story 8B|Story 6B|Story 7B,,Story1B|1B_Impossible|1B_time,Story2b|2B_Improbable|2B_time,Story3b|3B_Impossible|3B_time,Story4b|4B_Improbable|4B_time,Story5b|5B_Immoral|5B_time,Story6b|6B_improbable|6B_time,Story7b|7B_Improbable|7B_time,story8b|8B_Immoral|8B_time,,,,,,,,,1|2|3|4,1|2|3|4,1|4|2|3,1|2|3|4,3|1|2|4,1|4|3|2,1|2|3|4,,,,,,,,,2|3|1|4,1|2|3|4,4|1|3|2,1|2|3|4,2|4|3|1,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,2|4|3|1,8|9|10|11,1|2|3|4,3|4|1|2,,,,,,,,,40.28300476,-74.62169647,-1
R_3mh0X3hHv3kB4BQ,Default Response Set,Anonymous,,,50.78.130.41,0,3/21/2017 10:30,3/21/2017 10:34,1,1,1,2,4.246,4.246,5.346,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,,,,,,,,,5.963,12.166,12.787,4,1,,,,,,,,,1,2,2,2,13.234,23.196,23.954,4,1,1,1,2,2,,,,,,,,,12.234,17.813,18.589,4,1,2,1,2,2,,,,,,,,,19.674,35.096,35.664,5,1,,,,,3,2,1,2,,,,,10.842,23.077,23.696,4,1,1,1,2,2,,,,,,,,,35.799,50.838,51.415,5,1,,,,,,,,,1,2,2,2,24.507,43.208,43.986,5,1,1,1,2,2,,,,,,,,,3.529,21.605,22.466,5,,29,2,5,5,7,1,,Story 2G|Story 8G|Story 3G|Story 7G|Story 5G|Story 4G|Story 1G|Story 6G,,,,,,,,,Story1g|1G_Improbable|1G_time,Story2g|2G_Impossible|2G_time,Story3g|3G_Improbable|3G_time,Story4g|4G_improbable|4G_time,Story5g|5G_Immoral|5G_time,Story6g|6G_improbable|6G_time,Story7g|7G_impossible|7G_time,Story8g|8G_improbable|8G_time,,,,,,,,2|4|1|3,1|2|3|4,3|4|2|1,3|2|4|1,1|2|3|4,4|3|1|2,1|2|3|4,2|4|3|1,,,,,,,,,,,1|2|3|4,3|4|1|2,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,2|4|1|3,1|2|3|4,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,4|3|1|2,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,39.89019775,-75.32730103,-1
R_xzKSElL3QjmyxGN,Default Response Set,Anonymous,,,75.170.51.91,0,3/21/2017 10:33,3/21/2017 10:37,1,1,1,2,7.751,7.751,8.871,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,2,2,2,12.292,19.053,19.963,5,1,1,1,2,2,,,,,,,,,10.849,22.549,23.298,6,1,1,1,2,2,,,,,,,,,16.293,27.837,28.906,5,1,,,,,,,,,1,2,2,2,9.269,17.973,19.154,5,1,,,,,,,,,1,2,2,2,17.442,26.946,27.923,5,1,,,,,2,2,1,2,,,,,17.294,35.129,37.038,5,1,1,1,1,2,,,,,,,,,8.588,26.62,27.753,6,1,,,,,,,,,1,2,2,2,14.841,33.279,34.918,6,,53,2,5,5,8,1,,Story 7G|Story 8G|Story 5G|Story 3G|Story 6G|Story 1G|Story 4G|Story 2G,,,,,,,,,Story1g|1G_Impossible|1G_time,Story2g|2G_Improbable|2G_time,Story3g|3G_Improbable|3G_time,Story4g|4G_impossible|4G_time,Story5g|5G_Impossible|5G_time,Story6g|6G_immoral|6G_time,Story7g|7G_improbable|7G_time,Story8g|8G_impossible|8G_time,,,,,,,,1|2|3|4,3|1|2|4,3|2|1|4,1|2|3|4,1|2|3|4,1|2|3|4,3|2|4|1,1|2|3|4,,,,,,,,,,,2|1|3|4,1|2|3|4,1|2|3|4,2|4|1|3,1|4|3|2,1|2|3|4,1|2|3|4,4|2|1|3,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,3|4|1|2,1|2|3|4,1|2|3|4,1|2|3|4,44.10270691,-123.1341019,-1
R_stJioen2IvjLIfD,Default Response Set,Anonymous,,,70.210.66.220,0,3/21/2017 10:31,3/21/2017 10:37,1,1,1,2,12.133,12.133,16.392,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,3,1,2,,,,,29.598,41.788,47.794,4,1,,,,,3,3,1,2,,,,,20.356,39.475,40.783,4,1,,,,,,,,,3,3,2,2,21.266,41.984,43.091,4,1,,,,,3,2,2,2,,,,,10.339,23.758,26.065,4,1,,,,,3,1,1,2,,,,,23.192,32.976,35.22,4,1,3,3,2,2,,,,,,,,,46.399,57.984,59.055,4,1,,,,,,,,,1,2,2,2,24.044,39.616,40.62,8,1,3,2,2,2,,,,,,,,,12.8,24.566,25.91,4,,26,2,5,4,7,1,,Story 2G|Story 3G|Story 8G|Story 4G|Story 5G|Story 6G|Story 1G|Story 7G,,,,,,,,,Story1g|1G_Immoral|1G_time,Story2g|2G_Immoral|2G_time,Story3g|3G_Impossible|3G_time,Story4g|4G_immoral|4G_time,Story5g|5G_Immoral|5G_time,Story6g|6G_improbable|6G_time,Story7g|7G_impossible|7G_time,Story8g|8G_improbable|8G_time,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,4|3|1|2,1|2|3|4,4|2|3|1,,,,,,,,,,,1|2|3|4,1|2|3|4,4|2|1|3,1|2|3|4,1|2|3|4,1|2|3|4,1|2|4|3,1|2|3|4,,,,,,,,1|4|3|2,4|3|1|2,1|2|3|4,2|1|4|3,1|2|3|4,1|2|3|4,1|2|3|4,1|3|2|4,42.42680359,-83.1934967,-1
R_30l6SliFzUeHdCb,Default Response Set,Anonymous,,,45.36.161.66,0,3/21/2017 10:34,3/21/2017 10:39,1,1,1,1,1.726,1.726,8.839,1,1,1,1,1,2,,,,,,,,,10.377,21.093,22.431,5,1,,,,,,,,,1,2,2,2,11.461,15.409,17.647,4,1,1,1,2,2,,,,,,,,,32.482,50.646,52.393,9,1,1,1,2,2,,,,,,,,,23.838,31.772,32.528,4,1,1,1,2,2,,,,,,,,,10.648,17.126,19.297,4,1,,,,,1,1,1,2,,,,,12.172,18.265,19.809,4,1,2,1,2,1,,,,,,,,,9.963,22.134,24.788,4,1,,,,,,,,,1,2,2,2,10.283,22.143,24.066,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,5,5,6,1,Story 3B|Story 6B|Story 7B|Story 1B|Story 8B|Story 4B|Story 5B|Story 2B,,Story1B|1B_Improb|1B_time,Story2b|2B_Impossible|2B_time,Story3b|3B_Improbable|3B_time,Story4b|4B_Improbable|4B_time,Story5b|5B_Improbable|5B_time,Story6b|6B_immoral|6B_time,Story7b|7B_Improbable|7B_time,story8b|8B_Impossible|8B_time,,,,,,,,,4|2|3|1,3|4|2|1,4|2|1|3,1|3|4|2,1|2|3|4,1|3|2|4,1|2|3|4,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|4|3,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,3|1|4|2,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,11|8|10|9,1|2|3|4,1|2|3|4,,,,,,,,,36.01620483,-80.04340363,-1
R_1eCMWzM7RmKwURo,Default Response Set,Anonymous,,,98.200.254.115,0,3/21/2017 10:33,3/21/2017 10:40,1,1,1,1,6.538,6.538,7.449,1,1,,,,,3,3,1,2,,,,,13.473,30.959,31.898,5,1,,,,,3,3,1,2,,,,,13.665,71.184,72.38,8,1,,,,,3,3,1,2,,,,,24.946,48.516,50.542,5,1,,,,,,,,,1,2,2,2,17.6,27.58,28.686,4,1,,,,,,,,,1,2,2,2,19.389,35.618,36.489,4,1,,,,,,,,,1,1,2,2,22.037,38.311,39.509,5,1,,,,,3,2,1,2,,,,,4.113,43.021,43.721,6,1,,,,,3,3,1,2,,,,,5.825,28.247,30.782,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1,5,4,5,1,Story 3B|Story 6B|Story 4B|Story 5B|Story 1B|Story 2B|Story 8B|Story 7B,,Story1B|1B_Immoral|1B_time,Story2b|2B_Immoral|2B_time,Story3b|3B_Immoral|3B_time,Story4b|4B_Impossible|4B_time,Story5b|5B_Impossible|5B_time,Story6b|6B_impossible|6B_time,Story7b|7B_Immoral|7B_time,story8b|8B_Immoral|8B_time,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,1|2|4|3,1|2|3|4,1|2|3|4,1|2|3|4,2|4|3|1,2|1|4|3,3|4|1|2,1|2|3|4,1|2|3|4,,,,,,,,,4|2|3|1,2|3|4|1,1|2|3|4,1|2|3|4,8|9|10|11,2|4|1|3,4|3|2|1,,,,,,,,,29.67959595,-95.20339966,-1
R_3Ms4zd9L1r8TJLC,Default Response Set,Anonymous,,,68.185.239.53,0,3/21/2017 10:39,3/21/2017 10:43,1,1,1,1,4.782,4.782,6.402,1,1,,,,,3,3,1,2,,,,,14.49,22.81,23.749,5,1,3,2,2,2,,,,,,,,,9.248,20.377,21.82,4,1,,,,,,,,,3,3,2,2,14.642,26.043,26.4,5,1,,,,,3,3,1,2,,,,,7.087,16.031,16.667,5,1,,,,,3,3,1,2,,,,,1.739,17.844,18.686,5,1,3,3,1,2,,,,,,,,,5.986,23.282,23.577,13,1,,,,,,,,,3,3,2,2,10.489,19.824,22.829,4,1,3,1,1,2,,,,,,,,,1.865,41.329,45.462,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1,5,2,7,1,Story 8B|Story 5B|Story 7B|Story 3B|Story 2B|Story 1B|Story 4B|Story 6B,,Story1B|1B_Immoral|1B_time,Story2b|2B_Improbable|2B_time,Story3b|3B_Impossible|3B_time,Story4b|4B_Immoral|4B_time,Story5b|5B_Immoral|5B_time,Story6b|6B_improbable|6B_time,Story7b|7B_Impossible|7B_time,story8b|8B_Improbable|8B_time,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|3|2|4,1|2|3|4,3|1|4|2,,,,,,,,,4|2|1|3,4|3|2|1,1|2|3|4,1|2|3|4,3|1|4|2,1|2|3|4,1|2|3|4,1|2|3|4,1|4|3|2,1|2|3|4,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|4|3|2,8|9|10|11,1|2|3|4,1|2|3|4,,,,,,,,,30.43190002,-89.79399872,-1
R_2YPpO8PDXDpfEMM,Default Response Set,Anonymous,,,76.221.208.47,0,3/21/2017 10:34,3/21/2017 10:45,1,1,1,2,7.346,7.346,9.978,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,,,,,,,,,137.634,152.67,157.375,4,1,,,,,,,,,1,2,2,2,24.173,37.364,39.437,4,1,1,1,2,2,,,,,,,,,17.174,33.878,34.493,4,1,1,1,2,2,,,,,,,,,13.024,119.384,122.295,4,1,1,1,2,2,,,,,,,,,71.988,91.636,93.226,5,1,,,,,,,,,1,2,2,2,15.767,41.722,43.225,5,1,1,1,2,2,,,,,,,,,19.346,106.76,108.677,5,1,,,,,3,1,1,2,,,,,20.58,42.094,44.609,6,,25,2,5,5,5,1,,Story 8G|Story 1G|Story 5G|Story 2G|Story 4G|Story 6G|Story 3G|Story 7G,,,,,,,,,Story1g|1G_Improbable|1G_time,Story2g|2G_Impossible|2G_time,Story3g|3G_Improbable|3G_time,Story4g|4G_improbable|4G_time,Story5g|5G_improbable|5G_time,Story6g|6G_impossible|6G_time,Story7g|7G_improbable|7G_time,Story8g|8G_immoral|8G_time,,,,,,,,2|3|1|4,1|2|3|4,1|3|2|4,3|2|4|1,1|4|3|2,1|2|3|4,2|3|1|4,1|2|3|4,,,,,,,,,,,1|2|3|4,4|3|2|1,1|2|3|4,1|2|3|4,1|2|3|4,4|3|1|2,1|2|3|4,1|2|3|4,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,2|3|1|4,1|2|3|4,42.31730652,-85.17819977,-1
R_3oEXpGeqFmwP5Qy,Default Response Set,Anonymous,,,205.197.242.158,0,3/21/2017 10:49,3/21/2017 10:54,1,1,1,2,3.587,3.587,30.979,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,2,2,2,18.917,33.275,34.617,4,1,,,,,3,2,1,2,,,,,14.785,39.665,40.289,6,1,,,,,,,,,1,2,2,2,14.845,23.434,26.051,4,1,,,,,3,2,1,2,,,,,43.315,52.895,53.578,4,1,,1,1,2,,,,,,,,,16.093,28.048,30.026,4,1,,,,,,,,,1,2,2,2,15.897,19.49,24.039,4,1,,,,,3,2,1,2,,,,,41.551,51.803,52.694,4,1,1,2,2,2,,,,,,,,,9.137,18.605,21.776,4,,22,2,5,3,10,1,,Story 7G|Story 1G|Story 4G|Story 5G|Story 3G|Story 8G|Story 6G|Story 2G,,,,,,,,,Story1g|1G_Impossible|1G_time,Story2g|2G_Immoral|2G_time,Story3g|3G_Impossible|3G_time,Story4g|4G_immoral|4G_time,Story5g|5G_improbable|5G_time,Story6g|6G_impossible|6G_time,Story7g|7G_immoral|7G_time,Story8g|8G_improbable|8G_time,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|4|3,1|2|3|4,1|2|3|4,3|4|1|2,,,,,,,,,,,2|4|1|3,1|2|3|4,4|1|3|2,1|2|3|4,1|2|3|4,1|4|2|3,1|2|3|4,1|2|3|4,,,,,,,,1|2|3|4,4|1|3|2,1|2|3|4,1|2|3|4,1|2|3|4,1|2|4|3,1|2|3|4,3|2|1|4,33.74899292,-84.38800049,-1
